,pid,user,date
1075,4537930,paulp,2013-03-11T00:18:31Z
1076,4537167,retronym,2013-03-10T21:26:32Z
1077,4534509,retronym,2013-03-10T09:15:52Z
1078,4534195,srinivasreddy,2013-03-10T06:50:59Z
1079,4532625,retronym,2013-03-09T22:06:21Z
1080,4532358,mergeconflict,2013-03-09T21:03:31Z
1081,4531823,adriaanm,2013-03-09T19:09:44Z
1082,4531537,retronym,2013-03-09T17:56:41Z
1083,4531163,retronym,2013-03-09T16:22:41Z
1084,4530744,xeno-by,2013-03-09T14:16:12Z
1085,4530642,xeno-by,2013-03-09T13:44:58Z
1086,4530497,xeno-by,2013-03-09T12:56:46Z
1087,4530411,retronym,2013-03-09T12:25:46Z
1088,4530284,chuvoks,2013-03-09T11:46:14Z
1089,4526431,JamesIry,2013-03-08T22:49:16Z
1090,4522796,JamesIry,2013-03-08T19:46:45Z
1091,4518935,JamesIry,2013-03-08T16:32:24Z
1092,4509967,paulp,2013-03-08T05:00:06Z
1093,4507177,JamesIry,2013-03-08T00:21:07Z
1094,4505696,JamesIry,2013-03-07T22:52:58Z
1095,4502837,dragos,2013-03-07T20:46:39Z
1096,4495993,vigdorchik,2013-03-07T15:42:05Z
1097,4494643,densh,2013-03-07T14:42:12Z
1098,4484000,paulp,2013-03-07T00:03:44Z
1099,4476375,paulp,2013-03-06T18:15:55Z
1100,4472366,paulp,2013-03-06T15:29:01Z
1101,4469151,rjolly,2013-03-06T12:41:56Z
1102,4463452,JamesIry,2013-03-06T04:13:11Z
1103,4455178,adriaanm,2013-03-05T19:42:12Z
1104,4449904,paulp,2013-03-05T15:53:49Z
1105,4446162,retronym,2013-03-05T12:41:05Z
1106,4446155,retronym,2013-03-05T12:40:29Z
1107,4444795,retronym,2013-03-05T11:06:22Z
1108,4444764,retronym,2013-03-05T11:04:18Z
1109,4436041,paulp,2013-03-04T22:49:41Z
1110,4433542,paulp,2013-03-04T20:51:14Z
1111,4431613,vigdorchik,2013-03-04T19:23:29Z
1112,4424251,vigdorchik,2013-03-04T13:42:40Z
1113,4419694,adriaanm,2013-03-04T07:36:07Z
1114,4415563,paulp,2013-03-03T19:34:03Z
1115,4408765,mergeconflict,2013-03-02T09:25:31Z
1116,4407358,adriaanm,2013-03-02T02:16:50Z
1117,4406874,adriaanm,2013-03-02T01:10:50Z
1118,4406707,adriaanm,2013-03-02T00:53:25Z
1119,4403313,JamesIry,2013-03-01T21:18:02Z
1120,4400413,xeno-by,2013-03-01T18:50:20Z
1121,4400093,JamesIry,2013-03-01T18:35:04Z
1122,4399142,adriaanm,2013-03-01T17:41:15Z
1123,4398817,mt2309,2013-03-01T17:24:35Z
1124,4389170,retronym,2013-03-01T06:56:58Z
1125,4384379,retronym,2013-02-28T23:14:09Z
1126,4361836,adriaanm,2013-02-27T23:25:45Z
1127,4361801,adriaanm,2013-02-27T23:24:13Z
1128,4350975,xeno-by,2013-02-27T15:27:35Z
1129,4350582,JamesIry,2013-02-27T15:10:33Z
1130,4329198,vigdorchik,2013-02-26T16:23:03Z
1131,4326543,retronym,2013-02-26T14:27:03Z
1132,4323394,meirmaor,2013-02-26T11:08:45Z
1133,4322354,meirmaor,2013-02-26T10:07:20Z
1134,4320945,paulp,2013-02-26T08:23:01Z
1135,4320901,paulp,2013-02-26T08:19:53Z
1136,4314649,rkuhn,2013-02-25T22:47:11Z
1137,4313778,JamesIry,2013-02-25T22:06:39Z
1138,4312313,retronym,2013-02-25T21:00:26Z
1139,4307253,retronym,2013-02-25T17:02:36Z
1140,4300626,retronym,2013-02-25T10:45:26Z
1141,4295399,retronym,2013-02-24T21:43:43Z
1142,4293548,retronym,2013-02-24T13:54:35Z
1143,4293507,paulp,2013-02-24T13:36:45Z
1144,4288955,paulp,2013-02-23T12:49:08Z
1145,4286877,xeno-by,2013-02-23T01:41:42Z
1146,4286867,xeno-by,2013-02-23T01:40:39Z
1147,4286858,xeno-by,2013-02-23T01:39:21Z
1148,4286299,JamesIry,2013-02-23T00:30:28Z
1149,4284201,retronym,2013-02-22T22:11:24Z
1150,4271339,vigdorchik,2013-02-22T09:54:35Z
1151,4268313,ghost,2013-02-22T03:54:37Z
1152,4253842,viktorklang,2013-02-21T14:33:42Z
1153,4253545,rjolly,2013-02-21T14:18:10Z
1154,4250171,retronym,2013-02-21T10:25:29Z
1155,4247758,adriaanm,2013-02-21T06:49:28Z
1156,4246828,adriaanm,2013-02-21T04:52:52Z
1157,4244348,khernyo,2013-02-21T00:43:47Z
1158,4243461,JamesIry,2013-02-20T23:43:58Z
1159,4243300,JamesIry,2013-02-20T23:34:28Z
1160,4239084,adriaanm,2013-02-20T20:14:46Z
1161,4234915,paulp,2013-02-20T17:01:20Z
1162,4230204,vigdorchik,2013-02-20T13:02:57Z
1163,4219325,heathermiller,2013-02-19T22:02:30Z
1164,4218253,paulp,2013-02-19T21:14:16Z
1165,4218219,paulp,2013-02-19T21:12:13Z
1166,4212620,viktorklang,2013-02-19T16:40:48Z
1167,4212311,viktorklang,2013-02-19T16:28:04Z
1168,4209661,retronym,2013-02-19T14:24:33Z
1169,4201999,huitseeker,2013-02-19T02:10:00Z
1170,4189814,vigdorchik,2013-02-18T11:58:20Z
1171,4183972,heathermiller,2013-02-17T22:24:27Z
1172,4179844,xeno-by,2013-02-16T23:12:58Z
1173,4178307,som-snytt,2013-02-16T16:37:28Z
1174,4177911,u-abramchuk,2013-02-16T14:48:19Z
1175,4170116,jozic,2013-02-15T19:27:53Z
1176,4160291,vigdorchik,2013-02-15T09:08:33Z
1177,4154034,gkossakowski,2013-02-14T21:58:30Z
1178,4145010,retronym,2013-02-14T14:35:56Z
1179,4144154,vigdorchik,2013-02-14T13:44:48Z
1180,4139974,vigdorchik,2013-02-14T08:26:51Z
1181,4139306,retronym,2013-02-14T06:54:17Z
1182,4118592,adriaanm,2013-02-13T06:18:36Z
1183,4118083,ghost,2013-02-13T04:56:50Z
1184,4117175,adriaanm,2013-02-13T02:46:46Z
1185,4116832,adriaanm,2013-02-13T02:08:22Z
1186,4116378,adriaanm,2013-02-13T01:26:08Z
1187,4115061,JamesIry,2013-02-12T23:49:15Z
1188,4101192,lrytz,2013-02-12T11:37:32Z
1189,4096235,gkossakowski,2013-02-12T02:39:05Z
1190,4095485,gkossakowski,2013-02-12T01:24:04Z
1191,4092013,retronym,2013-02-11T21:51:21Z
1192,4082806,rjolly,2013-02-11T14:02:17Z
1193,4078929,xeno-by,2013-02-11T08:36:06Z
1194,4076624,paulp,2013-02-11T00:08:26Z
1195,4076123,retronym,2013-02-10T22:23:19Z
1196,4075394,retronym,2013-02-10T19:39:23Z
1197,4075199,rjolly,2013-02-10T18:50:40Z
1198,4074389,retronym,2013-02-10T14:46:48Z
1199,4074237,rnix,2013-02-10T13:53:36Z
1200,4074188,vigdorchik,2013-02-10T13:37:22Z
1201,4073716,xeno-by,2013-02-10T10:30:38Z
1202,4073689,xeno-by,2013-02-10T10:19:14Z
1203,4071813,adriaanm,2013-02-09T21:47:06Z
1204,4070305,retronym,2013-02-09T15:23:11Z
1205,4069590,retronym,2013-02-09T10:09:29Z
1206,4068188,paulp,2013-02-09T01:42:25Z
1207,4066702,retronym,2013-02-08T23:27:21Z
1208,4066366,retronym,2013-02-08T23:03:03Z
1209,4064474,ViniciusMiana,2013-02-08T21:14:08Z
1210,4060912,ViniciusMiana,2013-02-08T18:05:27Z
1211,4059617,hubertp,2013-02-08T16:57:29Z
1212,4056918,xeno-by,2013-02-08T14:40:58Z
1213,4048020,adriaanm,2013-02-08T00:11:17Z
1214,4047244,lrytz,2013-02-07T23:22:54Z
1215,4047049,JamesIry,2013-02-07T23:12:09Z
1216,4046703,adriaanm,2013-02-07T22:54:28Z
1217,4046416,VladUreche,2013-02-07T22:38:21Z
1218,4044424,retronym,2013-02-07T21:00:43Z
1219,4044420,khernyo,2013-02-07T21:00:37Z
1220,4041175,xeno-by,2013-02-07T18:17:14Z
1221,4040770,xeno-by,2013-02-07T17:56:48Z
1222,4040534,xeno-by,2013-02-07T17:46:01Z
1223,4035518,xeno-by,2013-02-07T13:40:36Z
1224,4033423,vjovanov,2013-02-07T11:03:54Z
1225,4031416,xeno-by,2013-02-07T08:32:40Z
1226,4023900,JamesIry,2013-02-06T21:35:35Z
1227,4023212,JamesIry,2013-02-06T21:03:03Z
1228,4019878,soc,2013-02-06T18:24:21Z
1229,4018399,vy,2013-02-06T17:09:56Z
1230,4018004,vy,2013-02-06T16:52:41Z
1231,4009413,vigdorchik,2013-02-06T07:13:18Z
1232,4009162,u-abramchuk,2013-02-06T06:40:46Z
1233,3999642,axel22,2013-02-05T19:06:50Z
1234,3999439,4.00E+06,2013-02-05T18:56:44Z
1235,3995739,JamesIry,2013-02-05T15:56:40Z
1236,3995523,retronym,2013-02-05T15:47:07Z
1237,3991331,retronym,2013-02-05T11:28:31Z
1238,3984371,xeno-by,2013-02-04T23:52:09Z
1239,3984352,retronym,2013-02-04T23:50:51Z
1240,3983282,JamesIry,2013-02-04T22:50:27Z
1241,3981026,vigdorchik,2013-02-04T20:55:28Z
1242,3979870,JamesIry,2013-02-04T19:57:33Z
1243,3978667,retronym,2013-02-04T18:56:42Z
1244,3975993,JamesIry,2013-02-04T16:38:53Z
1245,3970554,lrytz,2013-02-04T10:36:08Z
1246,3968331,Blaisorblade,2013-02-04T06:16:48Z
1247,3966554,VladUreche,2013-02-03T22:56:04Z
1248,3966195,adriaanm,2013-02-03T21:39:47Z
1249,3965205,paulp,2013-02-03T17:45:54Z
1250,3964824,aztek,2013-02-03T15:50:19Z
1251,3961001,xeno-by,2013-02-02T17:58:35Z
1252,3959746,retronym,2013-02-02T10:22:46Z
1253,3959688,paulp,2013-02-02T09:51:36Z
1254,3955551,adriaanm,2013-02-01T22:03:33Z
1255,3946943,kzys,2013-02-01T14:09:45Z
1256,3946817,kzys,2013-02-01T14:02:01Z
1257,3946470,dragos,2013-02-01T13:36:56Z
1258,3939496,JamesIry,2013-02-01T01:19:03Z
1259,3939146,JamesIry,2013-02-01T00:51:08Z
1260,3939107,paulp,2013-02-01T00:48:19Z
1261,3936747,phaller,2013-01-31T22:21:40Z
1262,3936440,lrytz,2013-01-31T22:07:05Z
1263,3936323,mt2309,2013-01-31T22:01:37Z
1264,3934070,xeno-by,2013-01-31T20:10:19Z
1265,3933507,xeno-by,2013-01-31T19:40:42Z
1266,3932460,xeno-by,2013-01-31T18:47:25Z
1267,3932328,xeno-by,2013-01-31T18:40:28Z
1268,3930242,JamesIry,2013-01-31T16:52:41Z
1269,3924497,xeno-by,2013-01-31T10:57:26Z
1270,3924382,xeno-by,2013-01-31T10:49:37Z
1271,3923841,xeno-by,2013-01-31T10:13:24Z
1272,3921693,adriaanm,2013-01-31T06:21:21Z
1273,3919434,gkossakowski,2013-01-31T01:37:59Z
1274,3919030,JamesIry,2013-01-31T01:01:28Z
1275,3918909,gkossakowski,2013-01-31T00:52:16Z
1276,3918789,gkossakowski,2013-01-31T00:43:19Z
1277,3918429,JamesIry,2013-01-31T00:16:00Z
1278,3918144,paulp,2013-01-30T23:57:47Z
1279,3917767,JamesIry,2013-01-30T23:34:34Z
1280,3915410,paulp,2013-01-30T21:31:24Z
1281,3914160,xeno-by,2013-01-30T20:28:19Z
1282,3913609,paulp,2013-01-30T20:02:33Z
1283,3913200,lrytz,2013-01-30T19:45:05Z
1284,3912424,gkossakowski,2013-01-30T19:09:26Z
1285,3910607,adriaanm,2013-01-30T17:34:25Z
1286,3909083,xeno-by,2013-01-30T16:22:03Z
1287,3908396,xeno-by,2013-01-30T15:51:07Z
1288,3908088,retronym,2013-01-30T15:36:10Z
1289,3904611,vigdorchik,2013-01-30T11:54:28Z
1290,3904602,paulp,2013-01-30T11:53:44Z
1291,3897807,gkossakowski,2013-01-30T00:16:14Z
1292,3894714,paulp,2013-01-29T21:25:25Z
1293,3894465,paulp,2013-01-29T21:12:05Z
1294,3894309,retronym,2013-01-29T21:05:10Z
1295,3893793,retronym,2013-01-29T20:39:39Z
1296,3892014,ViniciusMiana,2013-01-29T19:12:56Z
1297,3891553,paulp,2013-01-29T18:50:50Z
1298,3890974,retronym,2013-01-29T18:19:20Z
1299,3890725,retronym,2013-01-29T18:06:07Z
1300,3886042,lrytz,2013-01-29T14:18:56Z
1301,3885106,jrudolph,2013-01-29T13:20:23Z
1302,3884958,jrudolph,2013-01-29T13:11:22Z
1303,3879915,gkossakowski,2013-01-29T04:54:39Z
1304,3877011,JamesIry,2013-01-28T23:59:39Z
1305,3876128,adriaanm,2013-01-28T23:06:04Z
1306,3873993,paulp,2013-01-28T21:22:52Z
1307,3871746,JamesIry,2013-01-28T19:30:38Z
1308,3871558,retronym,2013-01-28T19:20:41Z
1309,3867437,vigdorchik,2013-01-28T15:49:52Z
1310,3867288,retronym,2013-01-28T15:42:19Z
1311,3865765,retronym,2013-01-28T14:16:34Z
1312,3865430,mads-hartmann,2013-01-28T13:53:41Z
1313,3865171,retronym,2013-01-28T13:33:41Z
1314,3864291,axel22,2013-01-28T12:22:18Z
1315,3864206,axel22,2013-01-28T12:15:28Z
1316,3860803,adriaanm,2013-01-28T06:42:57Z
1317,3854734,melloc,2013-01-26T23:02:24Z
1318,3854688,melloc,2013-01-26T22:47:32Z
1319,3854437,paulp,2013-01-26T21:46:51Z
1320,3854369,paulp,2013-01-26T21:33:14Z
1321,3853992,melloc,2013-01-26T20:01:20Z
1322,3853885,paulp,2013-01-26T19:33:34Z
1323,3853790,mads-hartmann,2013-01-26T19:10:11Z
1324,3853163,retronym,2013-01-26T16:22:49Z
1325,3853121,retronym,2013-01-26T16:08:40Z
1326,3853093,retronym,2013-01-26T16:01:11Z
1327,3852798,retronym,2013-01-26T14:28:57Z
1328,3852759,retronym,2013-01-26T14:09:41Z
1329,3852227,retronym,2013-01-26T09:48:58Z
1330,3851929,retronym,2013-01-26T07:07:15Z
1331,3851355,paulp,2013-01-26T03:17:23Z
1332,3849996,JamesIry,2013-01-25T23:54:27Z
1333,3848147,soc,2013-01-25T21:49:43Z
1334,3847981,paulp,2013-01-25T21:40:20Z
1335,3843342,vigdorchik,2013-01-25T17:10:09Z
1336,3843265,vigdorchik,2013-01-25T17:05:43Z
1337,3827661,paulp,2013-01-24T20:21:04Z
1338,3827614,JamesIry,2013-01-24T20:18:00Z
1339,3825966,paulp,2013-01-24T18:55:33Z
1340,3823950,Dinduks,2013-01-24T17:08:51Z
1341,3822857,soc,2013-01-24T16:14:12Z
1342,3821089,vigdorchik,2013-01-24T14:45:29Z
1343,3815786,phaller,2013-01-24T07:32:35Z
1344,3812892,gkossakowski,2013-01-24T01:10:15Z
1345,3812317,ViniciusMiana,2013-01-24T00:25:18Z
1346,3812016,JamesIry,2013-01-24T00:04:14Z
1347,3807404,JamesIry,2013-01-23T19:58:32Z
1348,3805609,JamesIry,2013-01-23T18:26:24Z
1349,3796872,JamesIry,2013-01-23T09:54:43Z
1350,3794545,paulp,2013-01-23T05:06:47Z
1351,3791979,retronym,2013-01-23T00:14:23Z
1352,3791886,retronym,2013-01-23T00:06:50Z
1353,3791296,retronym,2013-01-22T23:29:55Z
1354,3788527,JamesIry,2013-01-22T21:04:00Z
1355,3787825,mt2309,2013-01-22T20:25:19Z
1356,3786308,khernyo,2013-01-22T19:04:46Z
1357,3786025,khernyo,2013-01-22T18:49:03Z
1358,3781237,secwall,2013-01-22T14:51:48Z
1359,3770259,retronym,2013-01-21T21:15:49Z
1360,3770044,retronym,2013-01-21T21:00:52Z
1361,3768565,paulp,2013-01-21T19:21:53Z
1362,3768160,paulp,2013-01-21T18:55:17Z
1363,3768149,paulp,2013-01-21T18:54:42Z
1364,3767621,phaller,2013-01-21T18:14:36Z
1365,3765740,Blaisorblade,2013-01-21T16:25:10Z
1366,3756742,soc,2013-01-20T22:11:42Z
1367,3755469,retronym,2013-01-20T16:05:20Z
1368,3755317,soc,2013-01-20T15:12:32Z
1369,3753336,retronym,2013-01-19T23:55:15Z
1370,3753233,retronym,2013-01-19T23:20:35Z
1371,3752957,retronym,2013-01-19T22:11:39Z
1372,3752003,danielhopkins,2013-01-19T17:15:03Z
1373,3751514,aztek,2013-01-19T14:16:35Z
1374,3751193,retronym,2013-01-19T12:07:19Z
1375,3751032,retronym,2013-01-19T11:03:44Z
1376,3748923,JamesIry,2013-01-19T00:28:51Z
1377,3748741,gkossakowski,2013-01-19T00:11:24Z
1378,3745147,ViniciusMiana,2013-01-18T20:19:00Z
1379,3740896,soc,2013-01-18T16:12:07Z
1380,3739753,axel22,2013-01-18T15:09:42Z
1381,3730008,JamesIry,2013-01-17T23:09:28Z
1382,3726392,soc,2013-01-17T19:53:05Z
1383,3726287,JamesIry,2013-01-17T19:48:47Z
1384,3724161,paulp,2013-01-17T17:52:48Z
1385,3721390,soc,2013-01-17T15:33:24Z
1386,3721361,vigdorchik,2013-01-17T15:32:08Z
1387,3718301,vigdorchik,2013-01-17T11:54:32Z
1388,3714660,adriaanm,2013-01-17T05:32:00Z
1389,3710136,retronym,2013-01-16T22:12:47Z
1390,3708756,adriaanm,2013-01-16T20:58:03Z
1391,3705395,retronym,2013-01-16T18:04:22Z
1392,3702535,kzys,2013-01-16T15:41:39Z
1393,3701937,retronym,2013-01-16T15:10:11Z
1394,3700284,kzys,2013-01-16T13:30:07Z
1395,3698914,retronym,2013-01-16T11:47:07Z
1396,3696857,namin,2013-01-16T09:03:22Z
1397,3693447,adriaanm,2013-01-16T01:10:55Z
1398,3692449,adriaanm,2013-01-15T23:51:00Z
1399,3687037,JamesIry,2013-01-15T18:52:22Z
1400,3686798,vjovanov,2013-01-15T18:38:17Z
1401,3678006,paulp,2013-01-15T08:48:56Z
1402,3677479,paulp,2013-01-15T07:38:31Z
1403,3677454,paulp,2013-01-15T07:34:39Z
1404,3677439,paulp,2013-01-15T07:32:23Z
1405,3666971,xeno-by,2013-01-14T17:14:19Z
1406,3666035,retronym,2013-01-14T16:28:54Z
1407,3665788,retronym,2013-01-14T16:18:14Z
1408,3664282,JamesIry,2013-01-14T14:59:12Z
1409,3660277,retronym,2013-01-14T09:28:55Z
1410,3655961,retronym,2013-01-13T16:49:39Z
1411,3655482,retronym,2013-01-13T14:08:47Z
1412,3655319,retronym,2013-01-13T12:48:59Z
1413,3655259,retronym,2013-01-13T12:15:51Z
1414,3655249,retronym,2013-01-13T12:09:56Z
1415,3655177,retronym,2013-01-13T11:42:06Z
1416,3655078,retronym,2013-01-13T10:53:13Z
1417,3652214,retronym,2013-01-12T16:33:58Z
1418,3650736,paulp,2013-01-12T05:14:59Z
1419,3645203,dhgarrette,2013-01-11T19:51:30Z
1420,3643338,paulp,2013-01-11T17:56:14Z
1421,3632529,JamesIry,2013-01-11T01:09:06Z
1422,3632044,adriaanm,2013-01-11T00:27:11Z
1423,3631850,som-snytt,2013-01-11T00:11:27Z
1424,3630728,adriaanm,2013-01-10T22:47:59Z
1425,3616210,adriaanm,2013-01-10T06:34:22Z
1426,3614178,adriaanm,2013-01-10T01:16:51Z
1427,3613177,adriaanm,2013-01-09T23:51:46Z
1428,3610637,heathermiller,2013-01-09T21:18:36Z
1429,3609776,paulp,2013-01-09T20:27:55Z
1430,3609519,paulp,2013-01-09T20:14:00Z
1431,3594983,kzys,2013-01-08T23:39:06Z
1432,3594304,adriaanm,2013-01-08T22:49:37Z
1433,3592631,JamesIry,2013-01-08T21:16:50Z
1434,3589724,retronym,2013-01-08T18:21:24Z
1435,3589285,retronym,2013-01-08T17:52:45Z
1436,3588742,huitseeker,2013-01-08T17:21:51Z
1437,3586864,JamesIry,2013-01-08T15:39:03Z
1438,3586101,kzys,2013-01-08T14:57:04Z
1439,3584978,retronym,2013-01-08T13:32:59Z
1440,3584681,retronym,2013-01-08T13:04:47Z
1441,3584605,retronym,2013-01-08T12:57:49Z
1442,3584602,kzys,2013-01-08T12:57:34Z
1443,3584233,heathermiller,2013-01-08T12:22:59Z
1444,3583680,retronym,2013-01-08T11:29:22Z
1445,3582915,eed3si9n,2013-01-08T10:24:52Z
1446,3571893,retronym,2013-01-07T17:14:35Z
1447,3570338,retronym,2013-01-07T15:40:15Z
1448,3567599,densh,2013-01-07T11:24:30Z
1449,3566679,puffnfresh,2013-01-07T09:52:34Z
1450,3563480,paulp,2013-01-06T22:03:30Z
1451,3561694,adriaanm,2013-01-06T10:03:31Z
1452,3561673,adriaanm,2013-01-06T09:53:11Z
1453,3561587,xuwei-k,2013-01-06T09:07:59Z
1454,3560332,som-snytt,2013-01-05T22:34:18Z
1455,3558556,soc,2013-01-05T11:18:56Z
1456,3557561,JamesIry,2013-01-05T03:45:20Z
1457,3556091,xeno-by,2013-01-04T23:36:55Z
1458,3556076,xeno-by,2013-01-04T23:35:22Z
1459,3556001,xeno-by,2013-01-04T23:29:00Z
1460,3554412,JamesIry,2013-01-04T21:32:50Z
1461,3553805,adriaanm,2013-01-04T20:51:58Z
1462,3552848,adriaanm,2013-01-04T19:50:01Z
1463,3544735,paulp,2013-01-04T07:42:05Z
1464,3542181,JamesIry,2013-01-04T00:04:34Z
1465,3532955,viktorklang,2013-01-03T13:08:58Z
1466,3529681,julio,2013-01-03T03:42:06Z
1467,3525695,catull,2013-01-02T20:42:37Z
1468,3511641,paulp,2012-12-31T10:10:39Z
1469,3511611,paulp,2012-12-31T09:59:14Z
1470,3507671,xeno-by,2012-12-30T00:26:42Z
1471,3507322,xeno-by,2012-12-29T21:33:21Z
1472,3506240,magarciaEPFL,2012-12-29T13:30:43Z
1473,3505105,paulp,2012-12-29T04:29:13Z
1474,3504550,paulp,2012-12-29T00:59:49Z
1475,3503212,soc,2012-12-28T21:21:57Z
1476,3501984,adriaanm,2012-12-28T18:54:55Z
1477,3499841,magarciaEPFL,2012-12-28T14:29:29Z
1478,3495780,paulp,2012-12-28T00:05:11Z
1479,3495688,paulp,2012-12-27T23:50:42Z
1480,3493837,paulp,2012-12-27T19:50:21Z
1481,3489348,xeno-by,2012-12-27T09:59:06Z
1482,3483239,paulp,2012-12-26T14:24:35Z
1483,3479515,xeno-by,2012-12-25T16:46:56Z
1484,3479008,xeno-by,2012-12-25T13:10:03Z
1485,3477191,xeno-by,2012-12-25T02:08:35Z
1486,3477141,xeno-by,2012-12-25T01:32:44Z
1487,3477095,xeno-by,2012-12-25T01:01:21Z
1488,3477059,xeno-by,2012-12-25T00:36:21Z
1489,3477048,xeno-by,2012-12-25T00:29:33Z
1490,3477007,xeno-by,2012-12-24T23:51:54Z
1491,3476999,xeno-by,2012-12-24T23:47:45Z
1492,3476992,xeno-by,2012-12-24T23:45:09Z
1493,3476988,xeno-by,2012-12-24T23:42:56Z
1494,3476976,xeno-by,2012-12-24T23:37:08Z
1495,3476964,xeno-by,2012-12-24T23:33:44Z
1496,3473313,paulp,2012-12-24T07:21:19Z
1497,3472108,jedesah,2012-12-23T21:59:45Z
1498,3471079,paulp,2012-12-23T14:13:24Z
1499,3469584,paulp,2012-12-22T19:41:29Z
1500,3469575,paulp,2012-12-22T19:35:40Z
1501,3469476,paulp,2012-12-22T18:45:25Z
1502,3469380,paulp,2012-12-22T18:03:26Z
1503,3469267,paulp,2012-12-22T17:05:29Z
1504,3469266,paulp,2012-12-22T17:05:17Z
1505,3468506,paulp,2012-12-22T09:57:45Z
1506,3455291,adriaanm,2012-12-21T03:25:22Z
1507,3452844,paulp,2012-12-20T22:53:39Z
1508,3452791,paulp,2012-12-20T22:50:07Z
1509,3443197,4.00E+06,2012-12-20T12:08:34Z
1510,3442679,ybr,2012-12-20T11:19:26Z
1511,3440502,paulp,2012-12-20T07:32:22Z
1512,3434579,paulp,2012-12-19T20:54:28Z
1513,3432906,paulp,2012-12-19T19:16:07Z
1514,3432200,retronym,2012-12-19T18:34:06Z
1515,3410958,vigdorchik,2012-12-18T14:25:24Z
1516,3410501,retronym,2012-12-18T13:53:05Z
1517,3405296,non,2012-12-18T04:36:07Z
1518,3405293,paulp,2012-12-18T04:35:14Z
1519,3405290,paulp,2012-12-18T04:35:00Z
1520,3395779,geokollias,2012-12-17T16:27:39Z
1521,3390377,vigdorchik,2012-12-17T09:16:25Z
1522,3386596,xeno-by,2012-12-16T17:53:47Z
1523,3385023,paulp,2012-12-16T03:25:17Z
1524,3379761,JamesIry,2012-12-14T22:24:25Z
1525,3377585,adriaanm,2012-12-14T19:54:11Z
1526,3377564,adriaanm,2012-12-14T19:52:59Z
1527,3371889,vigdorchik,2012-12-14T13:18:55Z
1528,3367379,adriaanm,2012-12-14T03:50:52Z
1529,3366967,paulp,2012-12-14T02:38:36Z
1530,3366652,gkossakowski,2012-12-14T01:55:10Z
1531,3359750,vigdorchik,2012-12-13T18:19:08Z
1532,3358206,JamesIry,2012-12-13T16:49:00Z
1533,3352766,soc,2012-12-13T10:22:33Z
1534,3350110,paulp,2012-12-13T04:10:20Z
1535,3349000,xeno-by,2012-12-13T01:33:45Z
1536,3348877,xeno-by,2012-12-13T01:21:27Z
1537,3348413,paulp,2012-12-13T00:37:36Z
1538,3347939,adriaanm,2012-12-12T23:53:30Z
1539,3347832,xeno-by,2012-12-12T23:46:32Z
1540,3346997,xeno-by,2012-12-12T22:50:15Z
1541,3342360,adriaanm,2012-12-12T18:30:17Z
1542,3339934,soc,2012-12-12T16:13:49Z
1543,3336895,xeno-by,2012-12-12T13:20:14Z
1544,3333629,hubertp,2012-12-12T08:35:08Z
1545,3326696,paulp,2012-12-11T20:59:54Z
1546,3324769,JamesIry,2012-12-11T19:13:49Z
1547,3324251,magarciaEPFL,2012-12-11T18:45:03Z
1548,3323774,retronym,2012-12-11T18:15:07Z
1549,3322966,densh,2012-12-11T17:26:50Z
1550,3314986,xeno-by,2012-12-11T07:20:22Z
1551,3312688,paulp,2012-12-11T01:32:03Z
1552,3311860,phaller,2012-12-11T00:13:00Z
1553,3310835,paulp,2012-12-10T23:02:05Z
1554,3310639,JamesIry,2012-12-10T22:52:14Z
1555,3310306,hubertp,2012-12-10T22:32:50Z
1556,3306992,paulp,2012-12-10T19:23:14Z
1557,3302800,phaller,2012-12-10T15:14:49Z
1558,3300614,retronym,2012-12-10T12:24:53Z
1559,3298084,paulp,2012-12-10T08:31:08Z
1560,3295695,xeno-by,2012-12-09T23:51:40Z
1561,3295624,xeno-by,2012-12-09T23:33:50Z
1562,3295555,xeno-by,2012-12-09T23:12:54Z
1563,3295298,jedesah,2012-12-09T22:04:59Z
1564,3292053,retronym,2012-12-08T22:19:22Z
1565,3291648,retronym,2012-12-08T20:04:32Z
1566,3290864,densh,2012-12-08T15:18:04Z
1567,3290722,densh,2012-12-08T14:13:13Z
1568,3290676,densh,2012-12-08T13:53:37Z
1569,3290350,retronym,2012-12-08T11:08:48Z
1570,3290302,retronym,2012-12-08T10:47:55Z
1571,3289924,retronym,2012-12-08T07:28:11Z
1572,3283611,JamesIry,2012-12-07T18:30:57Z
1573,3283181,JamesIry,2012-12-07T18:00:58Z
1574,3282890,JamesIry,2012-12-07T17:40:22Z
1575,3280126,xeno-by,2012-12-07T14:45:51Z
1576,3278438,phaller,2012-12-07T12:30:13Z
1577,3277008,sergz72,2012-12-07T10:13:16Z
1578,3269759,paulp,2012-12-06T21:12:30Z
1579,3265146,vigdorchik,2012-12-06T16:36:38Z
1580,3263875,JamesIry,2012-12-06T15:30:49Z
1581,3262296,soc,2012-12-06T13:53:26Z
1582,3260209,apsk,2012-12-06T10:49:11Z
1583,3256414,paulp,2012-12-06T01:57:25Z
1584,3254140,JamesIry,2012-12-05T22:41:50Z
1585,3252675,paulp,2012-12-05T21:15:12Z
1586,3250791,JamesIry,2012-12-05T19:25:13Z
1587,3247203,JamesIry,2012-12-05T15:58:56Z
1588,3245719,retronym,2012-12-05T14:30:45Z
1589,3245561,jsuereth,2012-12-05T14:22:32Z
